yyyymm,price,dividend,earnings,book.to.market,t.bill,aaa.rate,baa.rate,long.term.yield,net.equity,risk.free.rate,inflation,long.term.rate,corp.bond,stock.variance,cross.sec.premium,crsp.vw,crsp.vwx
192805,20,0.8033,1.222,0.354396979,0.039,0.0449,0.0542,0.0327,0.039191865,0.00325,0.0058309,-0.0077,-0.0078,0.001688992,NaN,0.01262,0.007709
192806,19.19,0.81,1.245,0.370299948,0.0392,0.0457,0.0555,0.0326,0.039850389,0.003266667,-0.0077821,0.0041,-0.0024,0.004089713,NaN,-0.034334,-0.038718
192807,19.43,0.8167,1.268,0.360648148,0.0412,0.0461,0.0558,0.0344,0.048300996,0.003433333,0,-0.0217,-0.001,0.001556709,NaN,0.010529,0.008681
192808,20.87,0.8233,1.29,0.324029783,0.0436,0.0464,0.0561,0.0341,0.047213926,0.003633333,0.0019512,0.0076,0.0083,0.000991698,NaN,0.070244,0.065498
192809,21.37,0.83,1.312,0.32816581,0.0457,0.0461,0.0559,0.0346,0.018275029,0.003808333,0.007767,-0.0041,0.003,0.000632863,NaN,0.021749,0.019293
192810,21.68,0.8367,1.335,0.308930838,0.047,0.0461,0.0558,0.0336,0.024705144,0.003916667,-0.0019361,0.0158,0.0083,0.000683665,NaN,0.014552,0.012776
192811,24.28,0.8433,1.357,0.265525939,0.0426,0.0458,0.0555,0.0338,0.030620629,0.00355,-0.0019399,0.0003,-0.0036,0.001546738,NaN,0.122503,0.116195
192812,24.35,0.85,1.38,0.259666667,0.0426,0.0461,0.056,0.034,0.035600628,0.00355,-0.0038911,0.0004,0.0084,0.004007542,NaN,0.006255,0.002935
192901,25.74,0.86,1.399,0.245346603,0.0466,0.0462,0.0563,0.0349,0.056149611,0.003883333,-0.0019512,-0.009,0.0043,0.001385617,NaN,0.05424,0.052608
192902,25.59,0.87,1.418,0.2454239,0.0439,0.0466,0.0566,0.0363,0.060602412,0.003658333,-0.001955,-0.0157,0.003,0.002564658,NaN,-0.003382,-0.006665
192903,25.53,0.88,1.438,0.27230047,0.046,0.047,0.0579,0.0377,0.068716118,0.003833333,-0.0039216,-0.0144,-0.0087,0.003816035,NaN,0.001587,-0.001828
192904,25.94,0.89,1.457,0.263396912,0.048,0.0469,0.058,0.0358,0.088602478,0.004,-0.003937,0.0275,0.0019,0.001906069,NaN,0.020341,0.019002
192905,24.83,0.9,1.476,0.282774621,0.0509,0.047,0.058,0.0373,0.105974746,0.004241667,0.0058997,-0.0162,0.0045,0.003635424,NaN,-0.035369,-0.040229
192906,27.62,0.91,1.495,0.253580582,0.048,0.0477,0.0594,0.0367,0.111474772,0.004,0.0039139,0.011,-0.0046,0.001142322,NaN,0.110432,0.107646
192907,28.88,0.92,1.514,0.24187518,0.0455,0.0477,0.0595,0.0369,0.107051489,0.003791667,0.0097182,0,0.002,0.000987029,NaN,0.04973,0.047897
192908,31.71,0.93,1.533,0.221123761,0.047,0.0479,0.0604,0.0375,0.112722522,0.003916667,0.003861,-0.0034,0.002,0.002931315,NaN,0.095652,0.091518
192909,30.16,0.94,1.552,0.244868249,0.0458,0.048,0.0612,0.0375,0.118492424,0.003816667,-0.0019286,0.0027,0.0034,0.002614761,NaN,-0.051145,-0.053301
192910,24.15,0.95,1.572,0.307484187,0.0437,0.0477,0.0611,0.0347,0.156659205,0.003641667,0,0.0382,0.0073,0.055838678,NaN,-0.184337,-0.186307
192911,20.92,0.96,1.591,0.351956476,0.0347,0.0476,0.0603,0.0331,0.173159838,0.002891667,-0.0019324,0.0236,-0.0018,0.0331631,NaN,-0.124946,-0.129974
192912,21.45,0.97,1.61,0.338457824,0.0303,0.0467,0.0595,0.034,0.161481364,0.002525,-0.0058196,-0.0089,0.0192,0.008633578,NaN,0.027748,0.023553
193001,22.79,0.9708,1.557,0.314816201,0.0339,0.0466,0.0592,0.0347,0.14907712,0.002825,-0.0038986,-0.0057,0.0059,0.001113951,NaN,0.058937,0.056258
193002,23.28,0.9717,1.503,0.310206189,0.0336,0.0469,0.0589,0.0339,0.141806973,0.0028,-0.0039139,0.0129,0.0072,0.001414286,NaN,0.025648,0.02114
193003,25.14,0.9725,1.45,0.319119189,0.0295,0.0462,0.0573,0.0335,0.129937223,0.002458333,-0.0058997,0.0083,0.0138,0.001118859,NaN,0.072936,0.069942
193004,24.9,0.9733,1.397,0.326970598,0.03,0.046,0.057,0.0338,0.11372932,0.0025,0.0058997,-0.0016,0.0084,0.001452961,NaN,-0.01409,-0.016048
193005,24.49,0.9742,1.343,0.331915512,0.0241,0.046,0.0572,0.0329,0.109425785,0.002008333,-0.0058997,0.0139,0.0057,0.004170256,NaN,-0.010802,-0.015
193006,20.46,0.975,1.29,0.403375453,0.0189,0.0457,0.0578,0.0328,0.104943223,0.001575,-0.0059347,0.0051,0.011,0.01267398,NaN,-0.154844,-0.158301
193007,21.21,0.9758,1.237,0.390187615,0.0183,0.0452,0.0577,0.0327,0.117312795,0.001525,-0.0139862,0.0034,0.0056,0.003966897,NaN,0.038638,0.036298
193008,21.37,0.9767,1.183,0.379752101,0.0153,0.0447,0.0573,0.0328,0.097574143,0.001275,-0.0060545,0.0013,0.0136,0.003301187,NaN,0.01122,0.006575
193009,18.59,0.9775,1.13,0.445583211,0.0177,0.0442,0.0565,0.0324,0.09984249,0.001475,0.0060545,0.0074,0.0108,0.003457092,NaN,-0.123333,-0.127376
193010,16.94,0.9783,1.077,0.497954731,0.0174,0.0442,0.0594,0.0324,0.10472266,0.00145,-0.0060545,0.0035,0.0054,0.00988542,NaN,-0.083882,-0.086658
193011,16.57,0.9792,1.023,0.504670831,0.014,0.0447,0.0625,0.0322,0.105254157,0.001166667,-0.0081301,0.0042,-0.0012,0.005731898,NaN,-0.020397,-0.024786
193012,15.34,0.98,0.97,0.554745413,0.0148,0.0452,0.0671,0.033,0.12844155,0.001233333,-0.0143887,-0.007,-0.009,0.006979536,NaN,-0.071745,-0.077932
193101,16.09,0.9667,0.94,0.539152002,0.0124,0.0442,0.0641,0.0343,0.107630469,0.001033333,-0.0145988,-0.0121,0.0203,0.004505218,NaN,0.059788,0.056967
193102,17.93,0.9533,0.91,0.479667963,0.0106,0.0443,0.0638,0.0338,0.099191416,0.000883333,-0.0148151,0.0085,0.0068,0.002352611,NaN,0.110915,0.10517
193103,16.69,0.94,0.88,0.529125087,0.0138,0.0439,0.0644,0.0332,0.091868298,0.00115,-0.0064171,0.0104,0.0094,0.003239208,NaN,-0.069805,-0.07426
193104,15.09,0.9267,0.85,0.603214498,0.0149,0.044,0.0672,0.0327,0.097249204,0.001241667,-0.0064586,0.0086,0.0067,0.005616353,NaN,-0.092637,-0.095208
193105,13.02,0.9133,0.82,0.709948622,0.0088,0.0437,0.0715,0.0317,0.091726696,0.000733333,-0.0108579,0.0145,0.0134,0.005391469,NaN,-0.137296,-0.142709
193106,14.83,0.9,0.79,0.607271275,0.0055,0.0436,0.0736,0.0319,0.082340963,0.000458333,-0.0109771,0.0004,0.0052,0.017163465,NaN,0.146717,0.140053
193107,13.73,0.8867,0.76,0.673609572,0.0041,0.0436,0.0708,0.0325,0.045353131,0.000341667,-0.0022099,-0.0042,0.0052,0.005404395,NaN,-0.075106,-0.078292
193108,13.86,0.8733,0.73,0.654185496,0.0042,0.044,0.0747,0.0326,0.031470321,0.00035,-0.0022148,0.0012,0.0012,0.003721077,NaN,0.007596,0.002078
193109,9.71,0.86,0.7,0.944001656,0.0045,0.0455,0.0807,0.0353,0.056815791,0.000375,-0.0044445,-0.0281,-0.0014,0.019090711,NaN,-0.287342,-0.291309
193110,10.53,0.8467,0.67,0.877176109,0.017,0.0499,0.0904,0.0385,0.023575804,0.001416667,-0.0067039,-0.033,-0.0363,0.03286786,NaN,0.076127,0.072115
193111,9.5,0.8333,0.64,0.971556408,0.0177,0.0494,0.0893,0.0385,0.029959363,0.001475,-0.0112741,0.0027,-0.0189,0.00932691,NaN,-0.102084,-0.110705
193112,8.12,0.82,0.61,1.170731707,0.0241,0.0532,0.1042,0.0407,-0.009642381,0.002008333,-0.0091117,-0.022,-0.0286,0.016856368,NaN,-0.138549,-0.146346
193201,7.89,0.7933,0.5933,1.191378184,0.0248,0.052,0.0913,0.039,-0.009052401,0.002066667,-0.02081,0.0034,-0.0052,0.013428081,NaN,-0.019319,-0.021637
193202,8.29,0.7667,0.5767,1.119842829,0.0242,0.0523,0.0887,0.0367,-0.015461059,0.002016667,-0.0141179,0.0413,-0.0238,0.020066358,NaN,0.053069,0.044629
193203,7.31,0.74,0.56,1.185862445,0.0225,0.0498,0.0883,0.037,-0.005312374,0.001875,-0.0047506,-0.0018,0.0356,0.00961089,NaN,-0.119515,-0.125674
193204,5.83,0.7133,0.5433,1.553727874,0.0111,0.0517,0.1046,0.0336,-0.022969092,0.000925,-0.0071685,0.0604,-0.0176,0.013076736,NaN,-0.207472,-0.209873
193205,4.47,0.6867,0.5267,1.942333482,0.0031,0.0536,0.11,0.0349,-0.031231356,0.000258333,-0.014493,-0.0188,0.0107,0.015416344,NaN,-0.232937,-0.241013
193206,4.43,0.66,0.51,2.028478058,0.0034,0.0541,0.11,0.0347,-0.037274521,0.000283333,-0.007326,0.0065,-0.0009,0.021521533,NaN,0.004425,-0.004518
193207,6.1,0.6333,0.4933,1.612544071,0.0022,0.0526,0.1079,0.032,-0.012040632,0.000183333,0,0.0481,0.0043,0.014893645,NaN,0.393826,0.391932
193208,8.39,0.6067,0.4767,1.187807545,0.0014,0.0491,0.0822,0.0321,-0.002178664,0.000116667,-0.0123306,0.0003,0.0436,0.027520531,NaN,0.40343,0.395554
193209,8.08,0.58,0.46,1.214365567,0.0003,0.047,0.0761,0.0319,-0.000268214,0.000025,-0.0049751,0.0057,0.0301,0.033066164,NaN,-0.029056,-0.033454
193210,6.96,0.5533,0.4433,1.403877221,0.0001,0.0464,0.0787,0.0322,-0.004001715,8.3333E-06,-0.0075094,-0.0017,0.0074,0.027209453,NaN,-0.143292,-0.144523
193211,6.55,0.5267,0.4267,1.542147294,0.0001,0.0463,0.0824,0.0322,-0.004170265,8.3333E-06,-0.0050378,0.0032,0.0073,0.017658887,NaN,-0.05203,-0.058544
193212,6.89,0.5,0.41,1.442084301,0.0004,0.0459,0.0842,0.0315,-0.00379143,3.33333E-05,-0.0101524,0.0131,0.0139,0.007598564,NaN,0.0609,0.053247
193301,6.94,0.495,0.4125,1.426929392,0.0007,0.0444,0.0801,0.0308,-0.005471372,5.83333E-05,-0.0154245,0.0148,0.0547,0.00417699,NaN,0.014292,0.012887
193302,5.66,0.49,0.415,1.690990465,0.0001,0.0448,0.0837,0.0325,-0.004631799,8.3333E-06,-0.0156661,-0.0258,-0.0523,0.010703082,NaN,-0.179498,-0.186025
193303,5.85,0.485,0.4175,1.476534296,0.0134,0.0468,0.0891,0.0321,-0.020821003,0.001116667,-0.0079261,0.0097,0.0047,0.030200087,NaN,0.040094,0.034324
193304,8.32,0.48,0.42,1.119015048,0.0045,0.0478,0.0912,0.0325,0.002957992,0.000375,-0.002656,-0.0032,-0.0095,0.023528582,NaN,0.416529,0.41445
193305,9.64,0.475,0.4225,0.928384973,0.0029,0.0463,0.0774,0.0308,-0.001188334,0.000241667,0.002656,0.0303,0.0588,0.011050936,NaN,0.175579,0.170946
193306,10.91,0.47,0.425,0.833503159,0.0007,0.0446,0.0707,0.0306,0.002271156,5.83333E-05,0.0105542,0.005,0.019,0.018306169,NaN,0.138818,0.135482
193307,9.95,0.465,0.4275,0.901178804,0.0019,0.0436,0.0662,0.0309,0.005032709,0.000158333,0.0284625,-0.0017,0.0161,0.031439982,NaN,-0.084614,-0.085368
193308,11.09,0.46,0.43,0.798750122,0.0001,0.043,0.0677,0.0308,0.004280382,8.3333E-06,0.0101524,0.0044,0.0093,0.010065166,NaN,0.124777,0.121317
193309,9.83,0.455,0.4325,0.867996604,0.0004,0.0436,0.0727,0.0308,0.001845079,3.33333E-05,0,0.0023,-0.0014,0.011800171,NaN,-0.118072,-0.120981
193310,8.96,0.45,0.435,0.927858439,0.0009,0.0434,0.0749,0.0315,0.006090313,0.000075,0,-0.0091,0.004,0.021372145,NaN,-0.090087,-0.091072
193311,9.88,0.445,0.4375,0.833503159,0.0022,0.0454,0.0798,0.0327,0.008113438,0.000183333,0,-0.0149,-0.0248,0.007779009,NaN,0.10915,0.102712
193312,10.1,0.44,0.44,0.829026046,0.0029,0.045,0.0775,0.0336,0.012752641,0.000241667,-0.0050633,-0.0113,0.0257,0.005065133,NaN,0.028146,0.025901
193401,11.17,0.4408,0.4442,0.762917366,0.0072,0.0435,0.0701,0.0321,0.009303072,0.0006,0.0050633,0.0257,0.0257,0.005729476,NaN,0.114701,0.113282
193402,10.76,0.4417,0.4483,0.790643727,0.0062,0.042,0.0627,0.0317,0.011587138,0.000516667,0.0075472,0.0081,0.0146,0.004665166,NaN,-0.032967,-0.037314
193403,10.75,0.4425,0.4525,0.802512212,0.0024,0.0413,0.0626,0.0307,0.015620616,0.0002,0,0.0197,0.0187,0.005020192,NaN,0.005545,0.002687
193404,10.46,0.4433,0.4567,0.801074734,0.0015,0.0407,0.0601,0.03,0.013718214,0.000125,-0.0025094,0.0126,0.0104,0.001858296,NaN,-0.025762,-0.027245
193405,9.61,0.4442,0.4608,0.856382979,0.0016,0.0401,0.0605,0.0292,0.014041025,0.000133333,0.0025094,0.0131,0.009,0.006143784,NaN,-0.078953,-0.082618
193406,9.81,0.445,0.465,0.840731071,0.0015,0.0393,0.0606,0.0289,0.012366801,0.000125,0.0025031,0.0067,0.0158,0.005399254,NaN,0.023802,0.020866
193407,8.68,0.4458,0.4692,0.914253265,0.0015,0.0389,0.0613,0.0288,0.009058446,0.000125,0,0.004,0.0047,0.009183075,NaN,-0.119953,-0.121866
193408,9.15,0.4467,0.4733,0.866896403,0.0019,0.0393,0.0649,0.0299,0.025516881,0.000158333,0.0024969,-0.0118,0.0047,0.005196696,NaN,0.059018,0.052061
193409,9.1,0.4475,0.4775,0.870364364,0.0021,0.0396,0.0657,0.031,0.024984493,0.000175,0.0148518,-0.0146,-0.0061,0.003654128,NaN,-0.000485,-0.00335
193410,8.81,0.4483,0.4817,0.862253642,0.0027,0.039,0.064,0.03,0.029398225,0.000225,-0.0073983,0.0182,0.0102,0.003009415,NaN,-0.032647,-0.033748
193411,9.54,0.4492,0.4858,0.782008937,0.0025,0.0386,0.0637,0.0299,0.025335882,0.000208333,-0.0024783,0.0037,0.0129,0.001407742,NaN,0.086759,0.081478
193412,9.5,0.45,0.49,0.773740869,0.0023,0.0381,0.0623,0.0293,0.020566572,0.000191667,-0.0024845,0.0112,0.0101,0.002040618,NaN,-0.000037,-0.003728
193501,9.1,0.45,0.57,0.791621595,0.002,0.0377,0.0598,0.0281,0.021129821,0.000166667,0.0148151,0.0182,0.0211,0.001956608,NaN,-0.042419,-0.043839
193502,8.74,0.45,0.65,0.786286384,0.0019,0.0369,0.0595,0.0275,0.014866123,0.000158333,0.007326,0.0092,0.0141,0.002148531,NaN,-0.036295,-0.042019
193503,8.47,0.45,0.73,0.800754118,0.0015,0.0367,0.062,0.0274,0.012534032,0.000125,-0.0024361,0.0041,0.0043,0.002933272,NaN,-0.032253,-0.036073
193504,9.28,0.4467,0.7567,0.737322979,0.0015,0.0366,0.0613,0.0269,0.019111262,0.000125,0.0097088,0.0079,0.0112,0.002217575,NaN,0.096156,0.094978
193505,9.58,0.4433,0.7833,0.729392625,0.0015,0.0365,0.0594,0.0276,0.019383018,0.000125,-0.0048426,-0.0057,0.0042,0.002370145,NaN,0.037528,0.032544
193506,10.23,0.44,0.81,0.681818182,0.0015,0.0361,0.0577,0.027,0.019285574,0.000125,-0.0024301,0.0092,0.0112,0.00206491,NaN,0.070284,0.066914
193507,11.08,0.44,0.7933,0.639309198,0.0015,0.0356,0.0567,0.0268,0.017597353,0.000125,-0.0048781,0.0046,0.0111,0.001154453,NaN,0.08394,0.082566
193508,11.32,0.44,0.7767,0.63368669,0.0016,0.036,0.0558,0.0281,0.005248167,0.000133333,0,-0.0133,-0.0042,0.002231382,NaN,0.026574,0.022158
193509,11.59,0.44,0.76,0.611734385,0.002,0.0359,0.0553,0.0282,0.008341212,0.000166667,0.0048781,0.0009,0,0.001655849,NaN,0.026423,0.023101
193510,12.46,0.45,0.76,0.577501073,0.002,0.0352,0.0554,0.0279,0.003342248,0.000166667,0,0.0061,0.0042,0.002483347,NaN,0.07222,0.071001
193511,12.95,0.46,0.76,0.566952368,0.0016,0.0347,0.0543,0.028,-0.001109047,0.000133333,0.0048544,0.001,0.0069,0.002251685,NaN,0.052228,0.045907
193512,13.43,0.47,0.76,0.559911191,0.0015,0.0344,0.053,0.0276,0.009929705,0.000125,0.0024184,0.007,0.0083,0.002018524,NaN,0.039978,0.03688
193601,14.31,0.48,0.77,0.539835441,0.002,0.0337,0.05,0.0285,0.00988668,0.000166667,0,0.0055,0.0082,0.001377608,NaN,0.071666,0.069997
193602,14.55,0.49,0.78,0.529076247,0.002,0.0332,0.048,0.0281,0.014678747,0.000166667,-0.0048426,0.0081,0.0054,0.001547042,NaN,0.023328,0.019758
193603,14.92,0.5,0.79,0.527696047,0.002,0.0329,0.0486,0.0275,0.010575546,0.000166667,-0.0048662,0.0106,0.0082,0.003607589,NaN,0.025072,0.022532
193604,13.77,0.5167,0.82,0.566348596,0.002,0.0329,0.0491,0.0274,0.022325839,0.000166667,0,0.0035,0.0026,0.004409529,NaN,-0.077804,-0.078581
193605,14.4,0.5333,0.85,0.540487421,0.002,0.0327,0.0494,0.0273,0.021695516,0.000166667,0,0.004,0.004,0.002261262,NaN,0.05295,0.046789
193606,14.84,0.55,0.88,0.523178388,0.002,0.0324,0.049,0.0273,0.018365576,0.000166667,0.0097088,0.0021,0.0082,0.001021437,NaN,0.032698,0.029706
193607,15.85,0.57,0.9,0.500424603,0.0015,0.0323,0.0484,0.0271,0.02221552,0.000125,0.0048193,0.006,0.0011,0.001059978,NaN,0.073481,0.072373
193608,15.99,0.59,0.92,0.496121234,0.002,0.0321,0.0474,0.0264,0.02014253,0.000166667,0.0071857,0.0111,0.0067,0.001687108,NaN,0.014058,0.008861
193609,16.01,0.61,0.94,0.491598141,0.0016,0.0318,0.0462,0.0268,0.021568036,0.000133333,0.0023838,-0.0031,0.0067,0.000898786,NaN,0.00489,0.001715
193610,17.21,0.6467,0.9667,0.465707028,0.0013,0.0318,0.0454,0.0269,0.022068852,0.000108333,-0.0023838,0.0006,0.0025,0.001557939,NaN,0.07647,0.075426
193611,17.28,0.6833,0.9933,0.450278354,0.0011,0.0315,0.0452,0.0257,0.028093179,9.16667E-05,0,0.0205,0.0109,0.002373732,NaN,0.010539,-0.000473
193612,17.18,0.72,1.02,0.458588105,0.0012,0.031,0.0453,0.0255,0.021104937,0.0001,0,0.0038,0.001,0.001226034,NaN,-0.003917,-0.00734
193701,17.83,0.73,1.05,0.446573563,0.0017,0.031,0.0449,0.0258,0.02135377,0.000141667,0.0071344,-0.0013,0.0024,0.001101322,NaN,0.036735,0.036001
193702,18.09,0.74,1.08,0.440775765,0.0015,0.0322,0.0453,0.0253,0.021572529,0.000125,0.0023669,0.0086,-0.0046,0.000913398,NaN,0.018744,0.015613
193703,17.92,0.75,1.11,0.458666381,0.0038,0.0332,0.0468,0.0285,0.032828163,0.000316667,0.0070672,-0.0411,-0.0114,0.002143377,NaN,-0.003073,-0.005757
193704,16.43,0.78,1.13,0.490618007,0.0056,0.0342,0.0484,0.0284,0.021777372,0.000466667,0.0046838,0.0039,0.0068,0.004716937,NaN,-0.080581,-0.081434
193705,16.26,0.81,1.15,0.489382405,0.0041,0.0333,0.0484,0.0282,0.021842607,0.000341667,0.004662,0.0053,0.004,0.002511253,0.003398385,-0.005543,-0.011536
193706,15.4,0.84,1.17,0.504961021,0.0036,0.0328,0.0493,0.0285,0.029448614,0.0003,0.0023229,-0.0018,0.0053,0.002472106,0.004205943,-0.054161,-0.058165
193707,16.98,0.8167,1.1867,0.46464866,0.0028,0.0325,0.0491,0.0277,0.022895618,0.000233333,0.0046296,0.0138,0.0039,0.0018936,0.003629863,0.098808,0.097827
193708,16.04,0.7933,1.2033,0.481934502,0.0029,0.0324,0.0492,0.0286,0.026870458,0.000241667,0.0023068,-0.0104,-0.0017,0.001325393,0.003325441,-0.051164,-0.056266
193709,13.76,0.77,1.22,0.553147441,0.0031,0.0328,0.0516,0.0284,0.031161571,0.000258333,0.0091744,0.0045,0.0025,0.013559457,0.003338534,-0.139843,-0.143869
193710,12.36,0.78,1.19,0.617417678,0.002,0.0327,0.0552,0.0283,0.035627642,0.000166667,-0.0045767,0.0042,0.0067,0.026793824,0.003604956,-0.103197,-0.1042
193711,11.11,0.79,1.16,0.692419825,0.0009,0.0324,0.0582,0.0278,0.0329953,0.000075,-0.0069045,0.0096,0.0067,0.015241633,0.002710859,-0.084764,-0.100767
193712,10.55,0.8,1.13,0.707488622,0.0011,0.0321,0.0573,0.0273,0.024076205,9.16667E-05,-0.0023121,0.0082,0.0067,0.005145825,0.002833122,-0.045655,-0.052852
193801,10.69,0.7933,1.0767,0.701567244,0.001,0.0317,0.0589,0.0271,0.030840081,8.33333E-05,-0.0139862,0.0057,0.0038,0.006650633,0.002773138,0.012724,0.011713
193802,11.34,0.7867,1.0233,0.659518667,0.0008,0.032,0.0597,0.0268,0.024375446,6.66667E-05,-0.009434,0.0052,0.001,0.005548077,0.002129031,0.065986,0.0614
193803,8.5,0.78,0.97,0.892369884,0.0008,0.0322,0.063,0.0273,0.023609218,6.66667E-05,0,-0.0037,-0.0087,0.011682375,0.002964826,-0.25446,-0.258345
193804,9.7,0.7667,0.9033,0.79079348,0.0009,0.033,0.0647,0.0259,0.022339292,0.000075,0.0047281,0.021,0.0138,0.013623189,0.004160963,0.142501,0.140871
193805,9.27,0.7533,0.8367,0.819565621,0.0005,0.0322,0.0606,0.0257,0.024824747,4.16667E-05,-0.0047281,0.0044,0.001,0.004402129,0.005274134,-0.04022,-0.046254
193806,11.56,0.74,0.77,0.659545862,0.0005,0.0326,0.0625,0.0259,0.012940742,4.16667E-05,0,0.0004,0.0095,0.008723662,0.006085903,0.25422,0.249967
193807,12.4,0.7133,0.72,0.625354108,0.0007,0.0322,0.0563,0.0257,0.01357076,5.83333E-05,0.0023669,0.0043,0.0066,0.00496354,0.005685273,0.075134,0.074322
193808,12.06,0.6867,0.67,0.634020248,0.0006,0.0318,0.0549,0.0259,0.007907376,0.00005,-0.0023669,0,-0.0019,0.004170158,0.005342044,-0.025858,-0.029391
193809,12.24,0.66,0.62,0.624248851,0.0008,0.0321,0.0565,0.0259,0.005601799,6.66667E-05,0,0.0022,0.0109,0.013216448,0.006128015,0.016994,0.013893
193810,13.17,0.61,0.6267,0.581954788,0.0005,0.0315,0.0536,0.0254,0.002076328,4.16667E-05,-0.0047506,0.0087,0.008,0.00277343,0.005602846,0.078209,0.077495
193811,12.73,0.56,0.6333,0.589373915,0.0004,0.031,0.0523,0.0257,0.002515085,3.33333E-05,-0.0023838,-0.0022,0.0037,0.003056824,0.005118186,-0.025955,-0.032498
193812,13.21,0.51,0.64,0.572039388,0.0003,0.0308,0.0527,0.0252,0.008518483,0.000025,0.0023838,0.008,0.0122,0.001686984,0.004166964,0.045161,0.041845
193901,12.3,0.5133,0.6633,0.614218141,0.0003,0.0301,0.0512,0.0249,-0.000806285,0.000025,-0.0047733,0.0059,0.0022,0.005251753,0.004310653,-0.070752,-0.071515
193902,12.7,0.5167,0.6867,0.599456891,0.0003,0.03,0.0505,0.0245,0.003691438,0.000025,-0.0047962,0.008,0.0064,0.002026382,0.002629529,0.039093,0.034161
193903,10.98,0.52,0.71,0.660649272,0.0003,0.0299,0.0489,0.0237,0.001933176,0.000025,-0.0024067,0.0125,0.0022,0.006882618,0.002714895,-0.134548,-0.137923
193904,10.92,0.5233,0.7267,0.678454588,0.0003,0.0302,0.0515,0.0229,-0.001468721,0.000025,-0.0024125,0.0118,0.0064,0.00677832,0.004123236,-0.006933,-0.008109
193905,11.6,0.5267,0.7433,0.630337241,0.0003,0.0297,0.0507,0.0217,-0.000725532,0.000025,0,0.0171,0.0049,0.002243019,0.003614611,0.069279,0.063177
193906,10.86,0.53,0.76,0.666768736,0.0003,0.0292,0.0491,0.0221,0.001674416,0.000025,0,-0.0027,0.0035,0.002297218,0.004162359,-0.062024,-0.065973
193907,12.04,0.54,0.7767,0.607985481,0.0004,0.0289,0.0484,0.0213,-6.6493E-06,3.33333E-05,0,0.0113,-0.0007,0.002805582,0.003649765,0.111162,0.110262
193908,11.18,0.55,0.7933,0.648017261,0.0005,0.0293,0.0485,0.0231,0.001131185,4.16667E-05,0,-0.0201,-0.0392,0.005096802,0.007687835,-0.067436,-0.072912
193909,13.02,0.56,0.81,0.580047949,0.0014,0.0325,0.05,0.0278,0.001429567,0.000116667,0.0191393,-0.0545,0.0151,0.01222891,0.007089187,0.182653,0.179026
193910,12.83,0.58,0.84,0.573479062,0.0005,0.0315,0.0488,0.0247,-0.000168477,4.16667E-05,-0.0047506,0.041,0.0237,0.00132948,0.006561195,-0.017197,-0.017903
193911,12.2,0.6,0.87,0.597844739,0.0005,0.03,0.0485,0.0236,0.001568591,4.16667E-05,0,0.0162,0.0079,0.000902661,0.006625116,-0.040461,-0.051104
193912,12.49,0.62,0.9,0.58070538,0.0004,0.0294,0.0492,0.0226,0.003709235,3.33333E-05,-0.0047733,0.0145,0.0078,0.000754583,0.006074034,0.028146,0.023069
194001,12.05,0.6233,0.93,0.599325673,0.0001,0.0288,0.0486,0.0229,0.009077694,8.3333E-06,-0.0023952,-0.0017,0.0049,0.001069182,0.005609759,-0.036117,-0.036963
194002,12.13,0.6267,0.96,0.594376962,0.0002,0.0286,0.0483,0.0228,0.006038145,1.66667E-05,0.0071685,0.0027,0.0021,0.000279925,0.005417036,0.013149,0.006939
194003,12.25,0.63,0.99,0.647959875,0.0002,0.0284,0.048,0.0215,0.006900717,1.66667E-05,-0.0023838,0.0177,0.0049,0.000520868,0.005046031,0.013646,0.010606
194004,12.19,0.6367,1.0067,0.644074648,0.0002,0.0282,0.0474,0.022,0.007217224,1.66667E-05,0,-0.0035,-0.0092,0.000787604,0.002824098,-0.004534,-0.006271
194005,9.27,0.6433,1.0233,0.82257787,0.0006,0.0293,0.0494,0.0246,0.005683749,0.00005,0.0023838,-0.0299,-0.0021,0.017609904,0.003136828,-0.231311,-0.239636
194006,9.98,0.65,1.04,0.783221367,0.001,0.0296,0.0511,0.0227,0.00670606,8.33333E-05,0.0023781,0.0258,0.0121,0.006991291,0.003512947,0.082702,0.077857
194007,10.29,0.6567,1.0533,0.757888061,0.0005,0.0288,0.048,0.0224,0.008435648,4.16667E-05,-0.0023781,0.0052,0.0021,0.00078098,0.003341704,0.033241,0.032101
194008,10.56,0.6633,1.0667,0.741775295,0.0004,0.0285,0.0476,0.0223,0.00941155,3.33333E-05,-0.0023838,0.0028,0.0007,0.002413683,0.003535812,0.03562,0.026835
194009,10.66,0.67,1.08,0.720747889,0.0005,0.0282,0.0466,0.0215,0.009952426,4.16667E-05,0.0023838,0.011,0.0092,0.002276459,0.00447837,0.01451,0.010377
194010,11.08,0.67,1.07,0.710199837,0.0002,0.0279,0.0456,0.0214,0.011868762,1.66667E-05,0,0.0031,0.0049,0.00094903,0.004567586,0.041617,0.040353
194011,10.61,0.67,1.06,0.73521495,0.0002,0.0275,0.0448,0.0199,0.010985857,1.66667E-05,0,0.0205,0.0063,0.004053897,0.004082229,-0.028936,-0.042521
194012,10.58,0.67,1.05,0.72904751,0.0002,0.0271,0.0445,0.0194,0.010569367,1.66667E-05,0.0047506,0.0067,-0.0023,0.000360195,0.004261973,0.002711,-0.002712
